chromosome	start_minus_20kb	end_plus_20kb	gene_name	bp_covered_v4.1	percent_covered_v4.1	bp_covered_r253	percent_covered_r253
chr7	65940684	66002215	GUSB	56420	0.916936179	61531	1
chr7	66055800	66114697	ASL	50683	0.86053619	57283	0.972596227
chr7	66608767	66669067	KCTD7	55106	0.913864013	60300	1
chr7	66967680	67015587	SBDS	44247	0.923601979	47907	1
chr7	69578296	70813506	AUTS2	1212039	0.981241246	1235210	1
chr7	73413778	73456120	FZD9	39450	0.931699022	42342	1
chr7	73420406	73542293	BAZ1B	116769	0.958010288	121887	1
chr7	73573194	73644543	MLXIPL	62912	0.88175027	71349	1
chr7	73660918	73703453	DNAJC30	40786	0.958880922	42535	1
chr7	74007789	74089907	ELN	81050	0.986994325	82118	1
chr7	74062933	74142525	LIMK1	73682	0.925746306	79592	1
chr7	74154245	74217101	EIF4H	58045	0.923459972	62856	1
chr7	74211499	74274458	RFC2	56271	0.893772137	62959	1
chr7	74269475	74425943	CLIP2	122938	0.785706982	156468	1
chr7	74433790	74622604	GTF2IRD1	174097	0.922055568	188814	1
chr7	74630231	74780692	GTF2I	110714	0.735831877	150461	1
chr7	74753962	74809376	NCF1	24064	0.434258491	55414	1
chr7	74776144	74871551	GTF2IRD2	26292	0.275577264	95407	1
chr7	75136639	75192044	NCF1C	0	0	0	0
chr7	75487747	75548148	PMS2P3	52673	0.872055098	0	0
chr7	75513298	75758962	HIP1	230041	0.936405008	210245	0.855823401
chr7	75879200	76006855	POR	120518	0.944091497	127655	1
chr7	76282673	76324295	HSPB1	38751	0.931022056	41622	1
chr7	77517295	77660069	PTPN12	136691	0.957394203	142774	1
chr7	77997055	79473667	MAGI2	1449044	0.981330234	1476612	1
chr7	80349575	80699277	CD36	334541	0.956645944	349702	1
chr7	81679010	81790438	HGF	109478	0.98249991	111428	1
chr7	81926444	82463777	CACNA2D1	525215	0.977447877	537333	1
chr7	82734012	83182930	PCLO	443627	0.988213883	448918	1
chr7	83343238	83669139	SEMA3E	318525	0.97736736	325901	1
chr7	83935777	84512724	SEMA3A	560983	0.972330214	576947	1
chr7	86623914	86884884	GRM3	246401	0.94417366	260970	1
chr7	87381697	87500435	ABCB4	117909	0.993018242	118738	1
chr7	87483633	87733323	ABCB1	242149	0.96979855	249690	1
chr7	87914143	88222889	ADAM22	296725	0.961065083	308746	1
chr7	88185118	88246993	SRI	60323	0.974917172	61875	1
chr7	91920867	92130673	AKAP9	203229	0.968651993	209806	1
chr7	92178969	92266166	KRIT1	86023	0.986536234	87197	1
chr7	92427482	92480075	GATAD1	51152	0.972600916	52593	1
chr7	92467020	92548520	PEX1	79029	0.969680982	81500	1
chr7	92584921	92856594	CDK6	268972	0.9900579	271673	1
chr7	93079513	93138023	SAMD9	57873	0.989112972	58510	1
chr7	93404487	93594730	CALCR	179857	0.945406664	190243	1
chr7	94374561	94451232	COL1A2	75776	0.988326747	76671	1
chr7	94504204	94676572	SGCE	170016	0.986354776	172368	1
chr7	94636325	94689695	PEG10	52184	0.977777778	53370	1
chr7	94887202	95316415	PPP1R9A	423145	0.985862497	429213	1
chr7	95277676	95344532	PON1	65954	0.986508316	66856	1
chr7	95339872	95416375	PON3	75901	0.992131028	76503	1
chr7	95384862	95455329	PON2	69138	0.981140108	70467	1
chr7	95563499	95616516	PDK4	52544	0.991078333	53017	1
chr7	96100220	96342147	SLC25A13	238029	0.983887702	228467	0.944363382
chr7	96985553	97031040	DLX6	44009	0.9675072	45487	1
chr7	97000396	97044950	DLX5	43604	0.97867756	44554	1
chr7	97831677	97892542	ASNS	58717	0.964708782	60865	1
chr7	98597285	98649869	NPTX2	51666	0.982542218	52584	1
chr7	98857933	99070831	TRRAP	207696	0.975565764	212898	1
chr7	99628194	99699998	CYP3A5	71040	0.989359924	71804	1
chr7	99664957	99755196	CYP3A7	88935	0.985549485	90239	1
chr7	99736960	99804248	CYP3A4	65982	0.980590893	67288	1
chr7	99903266	99949620	GJC3	45818	0.988436812	46354	1
chr7	100073993	100114074	MIR106B	39089	0.975250119	40081	1
chr7	100081549	100130345	AP4M1	47317	0.969690139	48796	1
chr7	100139244	100188617	GAL3ST4	46841	0.94871691	49373	1
chr7	100582363	100628175	PCOLCE	44347	0.968021479	45812	1
chr7	100600416	100662779	TFR2	60386	0.96829851	62363	1
chr7	100700468	100743700	EPO	25004	0.578367876	43232	1
chr7	100713595	100817797	ZAN	79361	0.761607263	104202	1
chr7	100869994	100916974	ACHE	44618	0.949723287	46980	1
chr7	100929534	100988347	MUC3A	35977	0.611718498	19437	0.330488157
chr7	101107089	101159266	SERPINE1	48758	0.934473044	52177	1
chr7	101134456	101181596	AP1S1	43225	0.916949512	47140	1
chr7	101185977	101238420	PLOD3	48972	0.933813855	52443	1
chr7	101795904	102303958	CUX1	487325	0.959199219	508054	1
chr7	103242000	103282311	S100A11P1	39140	0.970950857	40311	1
chr7	103332730	103466207	SLC26A5	130930	0.980918061	133477	1
chr7	103451784	104009658	RELN	548076	0.982436894	557874	1
chr7	104994190	105135019	KMT2E	136552	0.969629835	140829	1
chr7	107181555	107584514	COG5	388201	0.963375927	402959	1
chr7	107640828	107737809	SLC26A4	89840	0.92636702	96981	1
chr7	107745467	107823225	SLC26A3	76038	0.97788009	77758	1
chr7	107871162	107951730	DLD	70532	0.875434416	80568	1
chr7	107903799	108023187	LAMB1	110662	0.926910577	119388	1
chr7	108127623	108476717	NRCAM	339031	0.971173953	349094	1
chr7	110643051	111582517	IMMP2L	925114	0.984723236	939466	1
chr7	111706110	112226411	DOCK4	512617	0.985231626	520301	1
chr7	112402968	112501017	IFRD1	96922	0.988505747	98049	1
chr7	113856777	114095920	PPP1R3A	235293	0.983900846	239143	1
chr7	114066327	114713772	FOXP2	639295	0.987412058	647445	1
chr7	116505001	116581184	CAV1	74737	0.981019388	76183	1
chr7	116652196	116818386	MET	163699	0.985011132	166190	1
chr7	117445784	117735971	CFTR	284638	0.980877848	290187	1
chr7	117690651	117894139	CTTNBP2	200400	0.984824658	203488	1
chr7	120253175	120770337	KCND2	512980	0.991913559	517162	1
chr7	120767320	120878402	TSPAN12	109986	0.990133415	111082	1
chr7	122053549	122164255	AASS	109385	0.988067494	110706	1
chr7	122298411	122906759	CADPS2	595024	0.978098062	608348	1
chr7	122974704	123015700	TAS2R16	40196	0.980485901	40996	1
chr7	123093531	123219972	SLC13A1	123142	0.97390878	126441	1
chr7	124802386	124949983	POT1	145772	0.98763525	147597	1
chr7	126418598	127273294	GRM8	841188	0.98419555	854696	1
chr7	127590292	127638142	PAX4	45976	0.960835946	47850	1
chr7	127632194	128112609	SND1	471820	0.982109218	480415	1
chr7	128007071	128052107	LRRC4	44228	0.982058797	45036	1
chr7	128221278	128277629	LEP	55661	0.987755319	56351	1
chr7	128277685	128363908	RBM28	84027	0.974531158	86223	1
chr7	128372277	128430252	IMPDH1	55372	0.955101337	57975	1
chr7	128752491	128795790	OPN1SW	42428	0.979884062	43299	1
chr7	128810377	128879274	FLNC	68327	0.991726781	68897	1
chr7	128917457	128970038	IRF5	51844	0.98598353	52581	1
chr7	129168633	129233545	SMO	62167	0.957711979	64912	1
chr7	129750383	129790492	MIR182	38882	0.969408362	40109	1
chr7	129754692	129794769	MIR96	38649	0.96436859	40077	1
chr7	130273134	130344180	CPA4	69409	0.97695859	71046	1
chr7	130373771	130462433	CEP41	86293	0.973280549	88662	1
chr7	130466171	130526465	MEST	58862	0.97624971	60294	1
chr7	130711235	130754176	KLF14	41289	0.961528609	42941	1
chr7	133233073	134086589	EXOC4	830328	0.972832378	853516	1
chr7	134422356	134479284	AKR1B1	56427	0.99119941	56928	1
chr7	134626811	134699816	BPGM	71577	0.980439696	73005	1
chr7	136848669	137040255	CHRM2	184354	0.962251939	191586	1
chr7	137854979	138022086	CREB3L2	163332	0.977409684	167107	1
chr7	137982324	138138305	AKR1D1	152404	0.97706772	155981	1
chr7	138440259	138609996	TRIM24	165309	0.973912582	169737	1
chr7	138686294	138819560	ATP6V0A4	124511	0.934304324	133266	1
chr7	138811381	139001318	KIAA1549	186131	0.979961777	189937	1
chr7	139757051	140040325	TBXAS1	275324	0.971935299	283274	1
chr7	140699327	140944928	BRAF	224180	0.9127813	245601	1
chr7	141744097	141785197	TAS2R3	40682	0.989829684	41100	1
chr7	141952631	141993773	TAS2R38	40462	0.983471878	41142	1
chr7	142729468	142773076	PRSS1	25721	0.589822968	0	0
chr7	142740398	142794564	PRSS2	30491	0.562917697	4266	0.078757892
chr7	142835061	142891094	EPHB6	53724	0.95879214	56033	1
chr7	142888101	142953746	TRPV5	62246	0.948221494	65645	1
chr7	142921114	142982363	KEL	60111	0.981420105	61249	1
chr7	143224093	143290854	GSTK1	65955	0.987927083	66761	1
chr7	143268215	143327696	CASP2	58559	0.984499252	59481	1
chr7	143296111	143372083	CLCN1	74682	0.98302006	75972	1
chr7	143333400	143382770	FAM131B	48669	0.985801094	49370	1
chr7	144377240	144430227	NOBOX	51942	0.980278181	32944	0.621737407
chr7	144431941	144856395	TPK1	415367	0.97859132	424454	1
chr7	148787383	148904321	EZH2	114006	0.974926884	116938	1
chr7	150430630	150499393	GIMAP8	67830	0.986431657	68763	1
chr7	150804627	150881504	AOC1	75158	0.977639606	76877	1
chr7	150924961	150998321	KCNH2	70446	0.960278081	73360	1
chr7	150971017	151034588	NOS3	61103	0.961177266	63571	1
chr7	151028292	151072756	ASIC3	43630	0.981243253	44464	1
chr7	151037210	151096526	SLC4A2	57594	0.970969047	59316	1
chr7	151155698	151207832	ASB10	51286	0.983734223	52134	1
chr7	151212489	151258827	CHPF2	45774	0.987828564	46338	1
chr7	151536124	151897125	PRKAG2	344917	0.955446107	361001	1
chr7	152005674	152142340	GALNT11	134661	0.985329197	136666	1
chr7	152114922	152456005	KMT2C	292072	0.856307702	341083	1
chr7	152624776	152696141	XRCC2	68248	0.956323128	71365	1
chr7	153867097	154914285	DPP6	952293	0.909381124	1047188	1
chr7	155438129	155484831	EN2	45166	0.967110616	46702	1
chr7	155779980	155832463	SHH	48099	0.91646819	52483	1
chr7	156648946	156913216	LMBR1	261744	0.990441594	264270	1
chr7	156974051	157030663	MNX1	54859	0.969034834	56612	1
chr7	157118916	157289370	UBE3C	165871	0.973112981	170454	1
chr7	157315381	157437439	DNAJB6	115770	0.948483508	122058	1
chr8	1803926	1978641	ARHGEF10	124623	0.713293077	174715	1
chr8	2915353	5014972	CSMD1	2019446	0.961815453	2099619	1
chr8	6386596	6668508	MCPH1	271575	0.963332529	281912	1
chr8	8763354	8913630	MFHAS1	146128	0.972397455	150276	1
chr8	9535912	9802346	TNKS	256453	0.962538565	266434	1
chr8	9883388	9923472	MIR124-1	38583	0.962553637	40084	1
chr8	10034292	10448891	MSRA	408409	0.985069911	414599	1
chr8	10586349	10732187	RP1L1	140530	0.96360345	145838	1
chr8	10703768	10750511	SOX7	45102	0.964893139	46743	1
chr8	11264816	11348146	MTMR9	80891	0.970730829	83330	1
chr8	11466894	11584599	BLK	116006	0.985565609	117705	1
chr8	11656959	11780002	GATA4	121076	0.984013719	123043	1
chr8	11749639	11807345	NEIL2	55541	0.962482238	57706	1
chr8	11775573	11859304	FDFT1	80630	0.962964732	83731	1
chr8	11822524	11889448	CTSB	64310	0.960940769	66924	1
chr8	13063361	13624610	DLC1	542781	0.967094819	561249	1
chr8	15397215	15786649	TUSC3	381933	0.980738713	389434	1
chr8	17226931	17322427	VPS37A	94476	0.989318924	95496	1
chr8	17556433	17664071	PDGFRL	105406	0.979263829	107638	1
chr8	17623795	17820917	MTUS1	190282	0.965300677	197122	1
chr8	17902840	18049944	PCM1	142225	0.966832989	147104	1
chr8	18035992	18104998	ASAH1	67192	0.973712431	69006	1
chr8	18150477	18243689	NAT1	91369	0.980227868	93212	1
chr8	18371282	18421218	NAT2	49723	0.99573454	49936	1
chr8	19384161	19778029	CSGALNACT1	382717	0.971688484	393868	1
chr8	19881717	19987259	LPL	103737	0.982897804	105542	1
chr8	20226165	20323963	LZTS1	95346	0.974927913	97798	1
chr8	21670398	21832357	GFRA2	156788	0.968072166	159249	0.98326737
chr8	21888873	21933690	DOK2	43648	0.973916148	44817	1
chr8	22094419	22153384	HR	57426	0.973899771	58965	1
chr8	22136913	22184479	SFTPC	46447	0.976474793	47566	1
chr8	22145140	22232326	BMP1	84993	0.974846879	87186	1
chr8	23000133	23089031	TNFRSF10B	87082	0.979572094	88898	1
chr8	23658697	23702938	NKX3-1	43703	0.987839335	44241	1
chr8	23682451	23726598	NKX2-6	43082	0.97587605	44147	1
chr8	24420930	24546970	ADAM7	120811	0.95851317	126040	1
chr8	24893758	24939098	NEFM	44537	0.982289369	45340	1
chr8	24930955	24977110	NEFL	44948	0.973848987	46155	1
chr8	25399258	25444654	GNRH1	44277	0.975350251	45396	1
chr8	26728150	26887278	ADRA1A	157443	0.98941104	159128	1
chr8	27439756	27499883	CHRNA2	59809	0.994711195	60127	1
chr8	27470781	27565564	EPHX2	94138	0.993194982	94783	1
chr8	27540274	27609073	GULOP	68170	0.990857425	68799	1
chr8	27576917	27634700	CLU	56862	0.984061056	57783	1
chr8	27751949	27832640	ESCO2	78892	0.977705072	80691	1
chr8	28474205	28594267	FZD3	118177	0.984299778	120062	1
chr8	28580469	28775599	EXTL3	189733	0.972341516	195130	1
chr8	30075408	30197208	LEPROTL1	118391	0.972011494	121800	1
chr8	30658066	30747846	GSR	84543	0.941668523	89780	1
chr8	31013788	31195916	WRN	177655	0.97544035	182128	1
chr8	31619222	32875666	NRG1	1215992	0.967804375	1256444	1
chr8	33453386	33533601	TTI2	74616	0.930200087	80215	1
chr8	37716601	37778422	ERLIN2	60729	0.982336099	61821	1
chr8	37942990	37986599	ADRB3	42498	0.974523608	43609	1
chr8	38122700	38170992	STAR	45367	0.939430962	48292	1
chr8	38205218	38295558	DDHD2	88241	0.976765552	90340	1
chr8	38249704	38402272	NSD3	150245	0.984774002	152568	1
chr8	38380215	38488834	FGFR1	105606	0.972260838	108619	1
chr8	39882275	39948790	IDO1	63662	0.957107419	66515	1
chr8	41633220	41916762	ANK1	274810	0.969203857	283542	1
chr8	41640441	41680508	MIR486-1	38816	0.968777298	40067	1
chr8	41909479	42071994	KAT6A	159264	0.979995693	162515	1
chr8	42251302	42352653	IKBKB	84152	0.830302612	101351	1
chr8	42318454	42391808	POLB	57307	0.781238924	73354	1
chr8	42396475	42561926	SLC20A2	157362	0.951109392	165451	1
chr8	42816674	42863325	THAP1	45828	0.982358363	46651	1
chr8	42829637	42917290	RNF170	84580	0.964941303	87653	1
chr8	42876946	43050535	HOOK3	165080	0.950981917	173589	1
chr8	43073506	43143434	POMK	68453	0.978906876	69928	1
chr8	43120464	43222855	HGSNAT	98595	0.962926429	102391	1
chr8	47753108	47980183	PRKDC	220514	0.971106463	227075	1
chr8	47940185	47998160	MCM4	56096	0.967589478	57975	1
chr8	48897598	48941740	SNAI2	43933	0.99526528	44142	1
chr8	52602458	52765843	RB1CC1	160128	0.980065489	163385	1
chr8	53946552	54042456	TCEA1	91969	0.958969386	95904	1
chr8	54437935	54480892	SOX17	42137	0.980911144	42957	1
chr8	54489422	54891720	RP1	384139	0.954861819	402298	1
chr8	55859835	56034169	LYN	169827	0.974147326	174334	1
chr8	56140909	56231324	PLAG1	89115	0.985621855	90415	1
chr8	56191686	56238809	CHCHD7	46714	0.991320587	47123	1
chr8	56937931	57013867	IMPAD1	75321	0.991901075	75936	1
chr8	58470178	58520163	CYP7A1	48942	0.97913374	49985	1
chr8	60165412	60301400	CA8	129032	0.948848428	135988	1
chr8	60496936	60643644	RAB2A	139800	0.95291327	146708	1
chr8	60658740	60888028	CHD7	227060	0.990282963	229288	1
chr8	62995079	63058806	GGH	63521	0.996767461	63727	1
chr8	63028553	63106053	TTPA	75901	0.979367742	77500	1
chr8	64567763	64818737	CYP7B1	249600	0.994525329	250974	1
chr8	66156376	66198464	CRH	41985	0.997552747	42088	1
chr8	67402038	67766378	CPA6	357131	0.980213537	364340	1
chr8	67932046	68257032	PREX2	319909	0.984377789	324986	1
chr8	69446624	69680915	SULF1	230026	0.981796142	234291	1
chr8	69647046	69854978	SLCO5A1	204262	0.982349999	207932	1
chr8	70089782	70423808	NCOA2	327162	0.979450701	334026	1
chr8	71177433	71612025	EYA1	425429	0.978915857	434576	0.999963184
chr8	71999917	72095584	TRPA1	94630	0.989160317	95667	1
chr8	73952437	74002783	TMEM70	49372	0.980653875	50346	1
chr8	73971392	74049079	LY96	76311	0.982287899	77687	1
chr8	74301130	74508872	GDAP1	197062	0.948590078	207742	1
chr8	76960258	77021044	PEX2	60557	0.996232685	60786	1
chr8	79744010	79787857	HEY1	43420	0.990261591	43847	1
chr8	81636914	81706331	IMPA1	65807	0.947995448	69417	1
chr8	85157154	85237158	E2F5	78158	0.976926154	80004	1
chr8	85307608	85399014	CA1	89350	0.977506947	91406	1
chr8	85443968	85501493	CA2	56759	0.98668405	57525	1
chr8	86322547	86498420	WWP1	169688	0.964832578	175873	1
chr8	86533977	86763675	CNGB3	225805	0.983051659	229698	1
chr8	86846415	87635219	CNBD1	774293	0.981603795	788804	1
chr8	89913336	90023228	NBN	107815	0.981099625	109892	1
chr8	91934967	92123286	RUNX1T1	185126	0.983044727	188319	1
chr8	93734844	93839234	TMEM67	102083	0.977900182	104390	1
chr8	93837807	93946068	PDP1	105662	0.975993202	108261	1
chr8	94107162	94237303	CDH17	120625	0.926879308	130141	1
chr8	94351960	94495115	RAD54B	139436	0.974021166	143155	1
chr8	94875767	95136455	NDUFAF6	250995	0.962817621	260688	1
chr8	95224913	95289201	C8orf37	63011	0.980136262	64288	1
chr8	96122333	96180806	GDF6	57689	0.986592102	58473	1
chr8	96205920	96255634	UQCRB	49203	0.989721205	49714	1
chr8	98097293	98179835	POP1	80486	0.975091469	82542	1
chr8	98993266	99897580	VPS13B	875918	0.968599402	904314	1
chr8	99853200	99913707	COX6C	59978	0.99125721	60507	1
chr8	100665816	100742809	PABPC1	75090	0.975283467	76993	1
chr8	101472439	101689726	GRHL2	207671	0.955745167	217287	1
chr8	102184502	102259118	RRM2B	73571	0.985994961	74616	1
chr8	102232273	102432759	UBR5	185493	0.925216723	200486	1
chr8	102628784	102675725	KLF10	44033	0.938049892	46941	1
chr8	103278433	103352866	FZD6	73624	0.989131165	74433	1
chr8	103351538	103402989	CTHRC1	49552	0.963091096	51451	1
chr8	104310324	104487055	DPYS	174718	0.988609808	176731	1
chr8	104570733	105824539	ZFPM2	1228037	0.979447379	1253806	1
chr8	107879316	108103642	RSPO2	220323	0.982155435	224326	1
chr8	108181216	108455333	EIF3E	270511	0.986845033	274117	1
chr8	109066621	109139584	TRHR	71992	0.986691885	72963	1
chr8	109519711	109585996	EBAG9	65375	0.986271404	66285	1
chr8	109943636	109995771	KCNV1	51589	0.989527189	52135	1
chr8	112202928	113456939	CSMD3	1233918	0.983977015	1254011	1
chr8	115388496	115829673	TRPS1	433702	0.983056687	441177	1
chr8	116825935	116894866	RAD21	68247	0.990077034	68931	1
chr8	116930273	117196714	SLC30A8	262735	0.986090729	266441	1
chr8	117774490	118131853	EXT1	345946	0.968052093	357363	1
chr8	118903557	118971885	TNFRSF11B	67931	0.99418979	68328	1
chr8	119710774	119852841	TAF2	138802	0.977017886	142067	1
chr8	121592116	121661440	HAS2	67636	0.975650568	69324	1
chr8	123748439	123835452	FAM91A1	85639	0.984209256	87013	1
chr8	124454738	124507914	RNF139	51312	0.964946592	53176	1
chr8	124519101	124600648	NDUFB9	80156	0.982942352	81547	1
chr8	124530790	124748429	MTSS1	211897	0.973616861	217639	1
chr8	127715434	127762951	MYC	46658	0.981922259	47517	1
chr8	127774526	128207101	PVT1	420851	0.972897185	432575	1
chr8	131884093	132033642	EFR3A	146553	0.979966432	149549	1
chr8	132100859	132501095	KCNQ3	394248	0.985038827	400236	1
chr8	132550416	132695592	LRRC6	143797	0.990501185	145176	1
chr8	132846958	133154903	TG	302317	0.981724009	307945	1
chr8	133217171	133322022	NDRG1	102863	0.981039761	104851	1
chr8	133434848	133591940	ST3GAL1	152711	0.972111883	157092	1
chr8	134457788	134733049	ZFAT	262231	0.952663109	275261	1
chr8	138110023	138517261	FAM135B	399736	0.98157834	407238	1
chr8	139580838	139724109	KCNK9	139998	0.977155181	143271	1
chr8	139707725	140478579	TRAPPC9	724732	0.940167658	770854	1
chr8	142637460	142701968	JRK	63743	0.988141006	64508	1
chr8	142720949	142762406	SLURP1	39260	0.947005331	41457	1
chr8	142852356	142899846	CYP11B1	45406	0.956117077	47490	1
chr8	142890559	142937843	CYP11B2	44510	0.941333221	47284	1
chr8	143193218	143237170	GPIHBP1	24940	0.567437204	43952	1
chr8	143399182	143450732	MAFA	45036	0.873637245	51550	1
chr8	143895147	143996734	PLEC	88777	0.873901188	101587	1
chr8	144078633	144128124	SHARPIN	45473	0.918813522	49491	1
chr8	144271591	144334720	HSF1	56903	0.901376546	63129	1
chr8	144334135	144381272	SLC52A2	41709	0.884846299	47137	1
chr8	144335431	144379376	FBXL6	40515	0.921947889	43945	1
chr8	144389742	144436895	SLC39A4	42505	0.901427269	47153	1
chr8	144453412	144495849	FOXH1	40307	0.949807951	42437	1
chr8	144482973	144527174	GPT	42331	0.957693265	44201	1
chr8	144491288	144537845	RECQL4	43431	0.932856498	46557	1
chr9	96231	138204	FOXD4	35397	0.843327854	0	0
chr9	194854	485259	DOCK8	274313	0.944587731	261497	0.900456259
chr9	450291	766106	KANK1	308953	0.97827209	315815	1
chr9	821690	989090	DMRT1	159406	0.952246117	167400	1
chr9	1029858	1077552	DMRT2	46517	0.975321843	47694	1
chr9	1960290	2213624	SMARCA2	249883	0.986377667	253334	1
chr9	2601787	2680056	VLDLR	77404	0.98894837	78269	1
chr9	2697510	2750037	KCNV2	50387	0.959259048	52527	1
chr9	3804127	4368392	GLIS3	551909	0.978102487	564265	1
chr9	4470468	4607469	SLC1A1	133742	0.976211852	137001	1
chr9	4964390	5148183	JAK2	181953	0.989988737	183793	1
chr9	5103880	5205647	INSL6	101267	0.995086816	101767	1
chr9	5430503	5490566	CD274	58519	0.974293658	60063	1
chr9	5490531	5591282	PDCD1LG2	98949	0.982114321	100751	1
chr9	5609025	5796557	RIC1	184063	0.981501824	187532	1
chr9	6512464	6665783	GLDC	147170	0.959894077	153319	1
chr9	8294246	10632723	PTPRD	2292666	0.980409899	2338477	1
chr9	12665439	12730285	TYRP1	63428	0.978132807	64846	1
chr9	14061843	14418983	NFIB	350403	0.981136249	357140	1
chr9	14714666	14930995	FREM1	210887	0.974843872	216329	1
