gene	ref	chrom	start	end	mandelker	cosmic	high_priority	ClinGen	CPIC	Counsyl	ACMG	HTD	NCCN_ESMO	ACOG
EGFR	GRCh38	chr7	55019017	55211628	yes	yes	yes	1	0	0	0	0	1	0
PSPH	GRCh38	chr7	56011051	56051604	yes	no	yes	1	0	0	0	0	0	0
ZNF479	GRCh38	chr7	57119614	57139864	no	yes	no	0	0	0	0	0	0	0
GUSB	GRCh38	chr7	65960684	65982215	yes	no	no	0	0	0	0	0	0	0
ASL	GRCh38	chr7	66075800	66094697	yes	no	yes	1	1	1	0	0	0	0
KCTD7	GRCh38	chr7	66628767	66649067	yes	no	yes	1	0	0	0	0	0	0
SBDS	GRCh38	chr7	66987680	66995587	yes	yes	yes	1	0	0	0	0	0	0
AUTS2	GRCh38	chr7	69598296	70793506	yes	no	yes	1	0	0	0	0	0	0
FZD9	GRCh38	chr7	73433778	73436120	yes	no	no	0	0	0	0	0	0	0
BAZ1B	GRCh38	chr7	73440406	73522293	yes	no	no	0	0	0	0	0	0	0
MLXIPL	GRCh38	chr7	73593194	73624543	yes	no	no	0	0	0	0	0	0	0
DNAJC30	GRCh38	chr7	73680918	73683453	yes	no	no	0	0	0	0	0	0	0
ELN	GRCh38	chr7	74027789	74069907	yes	yes	no	0	0	0	0	0	0	0
LIMK1	GRCh38	chr7	74082933	74122525	yes	no	no	0	0	0	0	0	0	0
EIF4H	GRCh38	chr7	74174245	74197101	yes	no	no	0	0	0	0	0	0	0
RFC2	GRCh38	chr7	74231499	74254458	yes	no	no	0	0	0	0	0	0	0
CLIP2	GRCh38	chr7	74289407	74405935	yes	no	no	0	0	0	0	0	0	0
GTF2IRD1	GRCh38	chr7	74453790	74602604	yes	no	no	0	0	0	0	0	0	0
GTF2I	GRCh38	chr7	74650231	74760692	yes	no	no	0	0	0	0	0	0	0
NCF1	GRCh38	chr7	74773962	74789376	yes	no	yes	0	0	0	0	1	0	0
GTF2IRD2	GRCh38	chr7	74796144	74851551	yes	no	no	0	0	0	0	0	0	0
NCF1C	GRCh38	chr7	75156639	75172044	yes	no	no	0	0	0	0	0	0	0
PMS2P3	GRCh38	chr7	75507747	75528148	yes	no	no	0	0	0	0	0	0	0
HIP1	GRCh38	chr7	75533298	75738962	yes	yes	no	0	0	0	0	0	0	0
POR	GRCh38	chr7	75899200	75986855	yes	no	no	0	0	0	0	0	0	0
HSPB1	GRCh38	chr7	76302673	76304295	yes	no	no	0	0	0	0	0	0	0
PTPN12	GRCh38	chr7	77537295	77640069	yes	no	no	0	0	0	0	0	0	0
MAGI2	GRCh38	chr7	78017055	79453667	yes	no	no	0	0	0	0	0	0	0
CD36	GRCh38	chr7	80369575	80679277	yes	no	no	0	0	0	0	0	0	0
SEMA3C	GRCh38	chr7	80742538	80922359	no	no	yes	0	1	0	0	0	0	0
HGF	GRCh38	chr7	81699010	81770438	yes	no	yes	1	0	0	0	0	0	0
CACNA2D1	GRCh38	chr7	81946444	82443777	yes	no	no	0	0	0	0	0	0	0
PCLO	GRCh38	chr7	82754012	83162930	yes	no	no	0	0	0	0	0	0	0
SEMA3E	GRCh38	chr7	83363238	83649139	yes	no	no	0	0	0	0	0	0	0
SEMA3A	GRCh38	chr7	83955777	84492724	yes	no	no	0	0	0	0	0	0	0
GRM3	GRCh38	chr7	86643914	86864884	no	yes	no	0	0	0	0	0	0	0
ABCB4	GRCh38	chr7	87401696	87480435	yes	no	no	0	0	0	0	0	0	0
ABCB1	GRCh38	chr7	87503017	87713323	yes	no	yes	0	12	0	0	0	0	0
ADAM22	GRCh38	chr7	87934143	88202889	yes	no	no	0	0	0	0	0	0	0
SRI	GRCh38	chr7	88205115	88226993	yes	no	no	0	0	0	0	0	0	0
AKAP9	GRCh38	chr7	91940862	92110673	yes	yes	no	0	0	0	0	0	0	0
KRIT1	GRCh38	chr7	92198969	92246166	yes	no	no	0	0	0	0	0	0	0
GATAD1	GRCh38	chr7	92447482	92460075	yes	no	no	0	0	0	0	0	0	0
PEX1	GRCh38	chr7	92487020	92528520	yes	no	yes	1	0	1	0	0	0	0
CDK6	GRCh38	chr7	92604921	92836573	no	yes	no	0	0	0	0	0	0	0
SAMD9	GRCh38	chr7	93099513	93118023	yes	no	yes	0	0	1	0	0	0	0
CALCR	GRCh38	chr7	93424487	93574730	yes	no	no	0	0	0	0	0	0	0
COL1A2	GRCh38	chr7	94394895	94431227	yes	no	no	0	0	0	0	0	0	0
SGCE	GRCh38	chr7	94524204	94656572	yes	no	no	0	0	0	0	0	0	0
PEG10	GRCh38	chr7	94656325	94669695	yes	no	no	0	0	0	0	0	0	0
PPP1R9A	GRCh38	chr7	94907202	95296415	yes	no	no	0	0	0	0	0	0	0
PON1	GRCh38	chr7	95297676	95324532	yes	no	no	0	0	0	0	0	0	0
PON3	GRCh38	chr7	95359872	95396375	yes	no	no	0	0	0	0	0	0	0
PON2	GRCh38	chr7	95404862	95435329	yes	no	no	0	0	0	0	0	0	0
PDK4	GRCh38	chr7	95583499	95596516	yes	no	no	0	0	0	0	0	0	0
SLC25A13	GRCh38	chr7	96120220	96322147	yes	no	no	0	0	0	0	0	0	0
DLX6	GRCh38	chr7	97005553	97011040	yes	no	no	0	0	0	0	0	0	0
DLX5	GRCh38	chr7	97020396	97024950	yes	no	no	0	0	0	0	0	0	0
ASNS	GRCh38	chr7	97851677	97872542	yes	no	yes	1	0	1	0	0	0	0
NPTX2	GRCh38	chr7	98617285	98629869	yes	no	no	0	0	0	0	0	0	0
TRRAP	GRCh38	chr7	98877933	99050831	yes	yes	no	0	0	0	0	0	0	0
ARPC1B	GRCh38	chr7	99374249	99394816	no	no	yes	1	0	0	0	0	0	0
CYP3A5	GRCh38	chr7	99648194	99679998	yes	no	yes	0	5	0	0	0	0	0
CYP3A7	GRCh38	chr7	99684957	99735196	yes	no	no	0	0	0	0	0	0	0
CYP3A4	GRCh38	chr7	99756960	99784248	yes	no	yes	0	1	0	0	0	0	0
GJC3	GRCh38	chr7	99923266	99929620	yes	no	no	0	0	0	0	0	0	0
MIR106B	GRCh38	chr7	100093993	100094074	yes	no	no	0	0	0	0	0	0	0
AP4M1	GRCh38	chr7	100101549	100110345	yes	no	no	0	0	0	0	0	0	0
GAL3ST4	GRCh38	chr7	100159244	100168617	yes	no	no	0	0	0	0	0	0	0
PCOLCE	GRCh38	chr7	100602363	100608175	yes	no	no	0	0	0	0	0	0	0
TFR2	GRCh38	chr7	100620416	100642779	yes	no	no	0	0	0	0	0	0	0
EPO	GRCh38	chr7	100720468	100723700	yes	no	no	0	0	0	0	0	0	0
ZAN	GRCh38	chr7	100733595	100797797	yes	no	no	0	0	0	0	0	0	0
ACHE	GRCh38	chr7	100889994	100896974	yes	no	no	0	0	0	0	0	0	0
MUC3A	GRCh38	chr7	100949534	100968347	yes	no	no	0	0	0	0	0	0	0
SERPINE1	GRCh38	chr7	101127104	101139247	yes	no	no	0	0	0	0	0	0	0
AP1S1	GRCh38	chr7	101154456	101161596	yes	no	no	0	0	0	0	0	0	0
PLOD3	GRCh38	chr7	101205977	101218420	yes	no	no	0	0	0	0	0	0	0
CUX1	GRCh38	chr7	101815904	102283958	no	yes	no	0	0	0	0	0	0	0
S100A11P1	GRCh38	chr7	103262000	103262311	yes	no	no	0	0	0	0	0	0	0
SLC26A5	GRCh38	chr7	103352730	103446207	yes	no	no	0	0	0	0	0	0	0
RELN	GRCh38	chr7	103471784	103989658	yes	no	no	0	0	0	0	0	0	0
KMT2E	GRCh38	chr7	105014190	105115019	yes	no	no	0	0	0	0	0	0	0
COG5	GRCh38	chr7	107201555	107564514	yes	no	no	0	0	0	0	0	0	0
SLC26A4	GRCh38	chr7	107660828	107717809	yes	no	yes	1	0	1	0	0	0	0
SLC26A3	GRCh38	chr7	107765467	107803225	yes	no	no	0	0	0	0	0	0	0
DLD	GRCh38	chr7	107891162	107931730	yes	no	yes	1	0	1	0	0	0	0
LAMB1	GRCh38	chr7	107923799	108003187	yes	no	yes	1	0	0	0	0	0	0
NRCAM	GRCh38	chr7	108147623	108456717	yes	no	no	0	0	0	0	0	0	0
IMMP2L	GRCh38	chr7	110662644	111562517	yes	no	no	0	0	0	0	0	0	0
DOCK4	GRCh38	chr7	111726110	112206407	yes	no	no	0	0	0	0	0	0	0
IFRD1	GRCh38	chr7	112422968	112481017	yes	no	no	0	0	0	0	0	0	0
PPP1R3A	GRCh38	chr7	113876777	114075920	yes	no	no	0	0	0	0	0	0	0
FOXP2	GRCh38	chr7	114086327	114693772	yes	no	yes	1	0	0	0	0	0	0
CAV1	GRCh38	chr7	116525001	116561184	yes	no	no	0	0	0	0	0	0	0
MET	GRCh38	chr7	116672196	116798386	yes	yes	yes	1	0	0	0	0	0	0
CFTR	GRCh38	chr7	117287120	117715971	yes	no	yes	0	2	1	0	0	1	1
CTTNBP2	GRCh38	chr7	117710651	117874139	yes	no	no	0	0	0	0	0	0	0
KCND2	GRCh38	chr7	120273175	120750337	yes	no	no	0	0	0	0	0	0	0
TSPAN12	GRCh38	chr7	120787320	120858402	yes	no	no	0	0	0	0	0	0	0
AASS	GRCh38	chr7	122073549	122144255	yes	no	yes	1	0	0	0	0	0	0
CADPS2	GRCh38	chr7	122318411	122886759	yes	no	no	0	0	0	0	0	0	0
TAS2R16	GRCh38	chr7	122994704	122995700	yes	no	no	0	0	0	0	0	0	0
SLC13A1	GRCh38	chr7	123113531	123199972	yes	no	no	0	0	0	0	0	0	0
POT1	GRCh38	chr7	124822386	124929983	no	yes	no	0	0	0	0	0	0	0
GRM8	GRCh38	chr7	126438598	127253093	yes	no	no	0	0	0	0	0	0	0
PAX4	GRCh38	chr7	127610292	127618142	yes	no	no	0	0	0	0	0	0	0
SND1	GRCh38	chr7	127652194	128092609	no	yes	no	0	0	0	0	0	0	0
LRRC4	GRCh38	chr7	128027071	128032107	yes	no	no	0	0	0	0	0	0	0
LEP	GRCh38	chr7	128241278	128257629	yes	no	no	0	0	0	0	0	0	0
RBM28	GRCh38	chr7	128297685	128343908	yes	no	no	0	0	0	0	0	0	0
IMPDH1	GRCh38	chr7	128392277	128410252	yes	no	no	0	0	0	0	0	0	0
CALU	GRCh38	chr7	128739292	128773400	no	no	yes	0	1	0	0	0	0	0
OPN1SW	GRCh38	chr7	128772491	128775790	yes	no	no	0	0	0	0	0	0	0
FLNC	GRCh38	chr7	128830377	128859274	yes	no	yes	1	0	0	0	0	0	0
IRF5	GRCh38	chr7	128937457	128950038	yes	no	no	0	0	0	0	0	0	0
SMO	GRCh38	chr7	129188633	129213545	yes	yes	no	0	0	0	0	0	0	0
MIR182	GRCh38	chr7	129770383	129770492	yes	no	no	0	0	0	0	0	0	0
MIR96	GRCh38	chr7	129774692	129774769	yes	no	yes	1	0	0	0	0	0	0
CPA4	GRCh38	chr7	130293134	130324180	yes	no	no	0	0	0	0	0	0	0
CPA1	GRCh38	chr7	130380339	130388114	no	no	yes	0	0	0	0	0	1	0
CEP41	GRCh38	chr7	130393771	130442433	yes	no	no	0	0	0	0	0	0	0
MEST	GRCh38	chr7	130486171	130506465	yes	no	no	0	0	0	0	0	0	0
KLF14	GRCh38	chr7	130731235	130734176	yes	no	no	0	0	0	0	0	0	0
EXOC4	GRCh38	chr7	133253073	134066589	yes	no	no	0	0	0	0	0	0	0
AKR1B1	GRCh38	chr7	134442356	134459284	yes	no	no	0	0	0	0	0	0	0
BPGM	GRCh38	chr7	134646811	134679816	yes	no	no	0	0	0	0	0	0	0
CHRM2	GRCh38	chr7	136868669	137020255	yes	no	no	0	0	0	0	0	0	0
CREB3L2	GRCh38	chr7	137874979	138002086	no	yes	no	0	0	0	0	0	0	0
AKR1D1	GRCh38	chr7	138002324	138118305	yes	no	no	0	0	0	0	0	0	0
TRIM24	GRCh38	chr7	138460259	138589996	yes	yes	no	0	0	0	0	0	0	0
ATP6V0A4	GRCh38	chr7	138706294	138799560	yes	no	no	0	0	0	0	0	0	0
KIAA1549	GRCh38	chr7	138831381	138981389	no	yes	no	0	0	0	0	0	0	0
TBXAS1	GRCh38	chr7	139777051	140020325	yes	no	no	0	0	0	0	0	0	0
BRAF	GRCh38	chr7	140719327	140924928	yes	yes	yes	2	0	0	0	0	0	0
AGK	GRCh38	chr7	141551278	141655244	yes	no	no	0	0	0	0	0	0	0
TAS2R3	GRCh38	chr7	141764097	141765197	yes	no	no	0	0	0	0	0	0	0
TAS2R38	GRCh38	chr7	141972631	141973773	yes	no	no	0	0	0	0	0	0	0
TRBV9	GRCh38	chr7	142391891	142392412	yes	no	no	0	0	0	0	0	0	0
PRSS1	GRCh38	chr7	142749468	142753076	yes	no	yes	1	0	0	0	1	1	0
PRSS2	GRCh38	chr7	142760398	142774564	yes	no	no	0	0	0	0	0	0	0
EPHB6	GRCh38	chr7	142855061	142871094	yes	no	no	0	0	0	0	0	0	0
TRPV5	GRCh38	chr7	142908101	142933746	yes	no	no	0	0	0	0	0	0	0
KEL	GRCh38	chr7	142941114	142962363	yes	no	no	0	0	0	0	0	0	0
GSTK1	GRCh38	chr7	143244093	143270854	yes	no	no	0	0	0	0	0	0	0
CASP2	GRCh38	chr7	143288215	143307696	yes	no	no	0	0	0	0	0	0	0
CLCN1	GRCh38	chr7	143316111	143352083	yes	no	no	0	0	0	0	0	0	0
FAM131B	GRCh38	chr7	143353400	143362770	no	yes	no	0	0	0	0	0	0	0
NOBOX	GRCh38	chr7	144397240	144410227	yes	no	no	0	0	0	0	0	0	0
TPK1	GRCh38	chr7	144451941	144836395	yes	no	no	0	0	0	0	0	0	0
CNTNAP2	GRCh38	chr7	146116002	148420998	yes	yes	no	0	0	0	0	0	0	0
EZH2	GRCh38	chr7	148807383	148884321	yes	yes	no	0	0	0	0	0	0	0
GIMAP8	GRCh38	chr7	150450630	150479393	yes	no	no	0	0	0	0	0	0	0
AOC1	GRCh38	chr7	150824627	150861504	yes	no	no	0	0	0	0	0	0	0
KCNH2	GRCh38	chr7	150944961	150978321	yes	no	yes	0	0	0	1	0	0	0
NOS3	GRCh38	chr7	150991017	151014588	yes	no	no	0	0	0	0	0	0	0
ASIC3	GRCh38	chr7	151048292	151052756	yes	no	no	0	0	0	0	0	0	0
SLC4A2	GRCh38	chr7	151057210	151076526	yes	no	no	0	0	0	0	0	0	0
ASB10	GRCh38	chr7	151175698	151187832	yes	no	no	0	0	0	0	0	0	0
CHPF2	GRCh38	chr7	151232489	151238827	yes	no	no	0	0	0	0	0	0	0
PRKAG2	GRCh38	chr7	151556124	151877125	yes	no	yes	1	0	0	1	0	0	0
GALNT11	GRCh38	chr7	152025674	152122340	yes	no	no	0	0	0	0	0	0	0
KMT2C	GRCh38	chr7	152134922	152436005	yes	yes	no	0	0	0	0	0	0	0
XRCC2	GRCh38	chr7	152644776	152676141	yes	no	no	0	0	0	0	0	0	0
DPP6	GRCh38	chr7	153887097	154894285	yes	no	no	0	0	0	0	0	0	0
EN2	GRCh38	chr7	155458129	155464831	yes	no	no	0	0	0	0	0	0	0
SHH	GRCh38	chr7	155799980	155812463	yes	no	no	0	0	0	0	0	0	0
LMBR1	GRCh38	chr7	156668946	156893216	yes	no	no	0	0	0	0	0	0	0
MNX1	GRCh38	chr7	156994051	157010663	yes	yes	no	0	0	0	0	0	0	0
UBE3C	GRCh38	chr7	157138916	157269370	yes	no	no	0	0	0	0	0	0	0
DNAJB6	GRCh38	chr7	157335381	157417439	yes	no	no	0	0	0	0	0	0	0
PTPRN2	GRCh38	chr7	157539056	158587823	yes	no	no	0	0	0	0	0	0	0
DLGAP2	GRCh38	chr8	737596	1708474	yes	no	no	0	0	0	0	0	0	0
CLN8	GRCh38	chr8	1755778	1801711	yes	no	yes	1	0	1	0	0	0	0
ARHGEF10	GRCh38	chr8	1823926	1958641	yes	yes	no	0	0	0	0	0	0	0
CSMD1	GRCh38	chr8	2935353	4994972	yes	no	no	0	0	0	0	0	0	0
MCPH1	GRCh38	chr8	6406596	6648508	yes	no	no	0	0	0	0	0	0	0
MFHAS1	GRCh38	chr8	8783354	8893630	yes	no	no	0	0	0	0	0	0	0
TNKS	GRCh38	chr8	9555912	9782346	yes	no	no	0	0	0	0	0	0	0
MIR124-1	GRCh38	chr8	9903388	9903472	yes	no	no	0	0	0	0	0	0	0
MSRA	GRCh38	chr8	10054292	10428891	yes	no	no	0	0	0	0	0	0	0
RP1L1	GRCh38	chr8	10606349	10712187	yes	no	no	0	0	0	0	0	0	0
SOX7	GRCh38	chr8	10723768	10730511	yes	no	no	0	0	0	0	0	0	0
MTMR9	GRCh38	chr8	11284816	11328146	yes	no	no	0	0	0	0	0	0	0
BLK	GRCh38	chr8	11486894	11564599	yes	no	no	0	0	0	0	0	0	0
GATA4	GRCh38	chr8	11676959	11760002	yes	no	no	0	0	0	0	0	0	0
NEIL2	GRCh38	chr8	11769639	11787345	yes	no	no	0	0	0	0	0	0	0
FDFT1	GRCh38	chr8	11795573	11839304	yes	no	no	0	0	0	0	0	0	0
CTSB	GRCh38	chr8	11842524	11869448	yes	no	no	0	0	0	0	0	0	0
DLC1	GRCh38	chr8	13083361	13604610	yes	no	no	0	0	0	0	0	0	0
TUSC3	GRCh38	chr8	15417215	15766649	yes	no	yes	1	0	0	0	0	0	0
VPS37A	GRCh38	chr8	17246931	17302427	yes	no	no	0	0	0	0	0	0	0
PDGFRL	GRCh38	chr8	17576433	17644071	yes	no	no	0	0	0	0	0	0	0
MTUS1	GRCh38	chr8	17643795	17800917	yes	no	no	0	0	0	0	0	0	0
PCM1	GRCh38	chr8	17922840	18029944	yes	yes	no	0	0	0	0	0	0	0
ASAH1	GRCh38	chr8	18055992	18084998	yes	no	no	0	0	0	0	0	0	0
NAT1	GRCh38	chr8	18170477	18223689	yes	no	yes	0	2	0	0	0	0	0
NAT2	GRCh38	chr8	18391282	18401218	yes	no	yes	0	3	0	0	0	0	0
CSGALNACT1	GRCh38	chr8	19404161	19758029	yes	no	no	0	0	0	0	0	0	0
LPL	GRCh38	chr8	19901717	19967259	yes	no	no	0	0	0	0	0	0	0
LZTS1	GRCh38	chr8	20246165	20303963	yes	no	no	0	0	0	0	0	0	0
GFRA2	GRCh38	chr8	21690398	21812357	yes	no	no	0	0	0	0	0	0	0
DOK2	GRCh38	chr8	21908873	21913690	yes	no	no	0	0	0	0	0	0	0
HR	GRCh38	chr8	22114419	22133384	yes	no	no	0	0	0	0	0	0	0
SFTPC	GRCh38	chr8	22156913	22164479	yes	no	no	0	0	0	0	0	0	0
BMP1	GRCh38	chr8	22165140	22212326	yes	no	no	0	0	0	0	0	0	0
TNFRSF10B	GRCh38	chr8	23020133	23069031	yes	no	no	0	0	0	0	0	0	0
NKX3-1	GRCh38	chr8	23678697	23682938	yes	no	no	0	0	0	0	0	0	0
NKX2-6	GRCh38	chr8	23702451	23706598	yes	no	no	0	0	0	0	0	0	0
ADAM7	GRCh38	chr8	24440930	24526970	yes	no	no	0	0	0	0	0	0	0
NEFM	GRCh38	chr8	24913758	24919098	yes	no	no	0	0	0	0	0	0	0
NEFL	GRCh38	chr8	24950955	24956721	yes	no	no	0	0	0	0	0	0	0
GNRH1	GRCh38	chr8	25419258	25424654	yes	no	no	0	0	0	0	0	0	0
ADRA1A	GRCh38	chr8	26748150	26867278	yes	no	no	0	0	0	0	0	0	0
CHRNA2	GRCh38	chr8	27459756	27479883	yes	no	no	0	0	0	0	0	0	0
EPHX2	GRCh38	chr8	27490781	27545564	yes	no	no	0	0	0	0	0	0	0
GULOP	GRCh38	chr8	27560274	27589073	yes	no	no	0	0	0	0	0	0	0
CLU	GRCh38	chr8	27596917	27614700	yes	no	no	0	0	0	0	0	0	0
ESCO2	GRCh38	chr8	27771949	27812640	yes	no	no	0	0	0	0	0	0	0
FZD3	GRCh38	chr8	28494205	28574267	yes	no	no	0	0	0	0	0	0	0
EXTL3	GRCh38	chr8	28600469	28755599	yes	no	no	0	0	0	0	0	0	0
LEPROTL1	GRCh38	chr8	30095408	30177208	no	yes	no	0	0	0	0	0	0	0
GSR	GRCh38	chr8	30678066	30727846	yes	no	no	0	0	0	0	0	0	0
WRN	GRCh38	chr8	31033788	31176138	yes	yes	yes	1	0	0	0	0	0	0
NRG1	GRCh38	chr8	31639222	32855666	yes	yes	no	0	0	0	0	0	0	0
TTI2	GRCh38	chr8	33473386	33513185	yes	no	no	0	0	0	0	0	0	0
ERLIN2	GRCh38	chr8	37736601	37758422	yes	no	no	0	0	0	0	0	0	0
ADRB3	GRCh38	chr8	37962990	37966599	yes	no	no	0	0	0	0	0	0	0
STAR	GRCh38	chr8	38142700	38150992	yes	no	yes	0	0	1	0	0	0	0
DDHD2	GRCh38	chr8	38225218	38275558	yes	no	no	0	0	0	0	0	0	0
NSD3	GRCh38	chr8	38269704	38382272	no	yes	no	0	0	0	0	0	0	0
FGFR1	GRCh38	chr8	38400215	38468834	yes	yes	no	0	0	0	0	0	0	0
ADAM9	GRCh38	chr8	38996869	39105261	yes	no	no	0	0	0	0	0	0	0
IDO1	GRCh38	chr8	39902275	39928790	yes	no	no	0	0	0	0	0	0	0
ANK1	GRCh38	chr8	41653220	41896762	yes	yes	no	0	0	0	0	0	0	0
MIR486-1	GRCh38	chr8	41660441	41660508	yes	no	no	0	0	0	0	0	0	0
KAT6A	GRCh38	chr8	41929479	42051994	yes	yes	no	0	0	0	0	0	0	0
IKBKB	GRCh38	chr8	42271302	42332653	no	yes	no	0	0	0	0	0	0	0
POLB	GRCh38	chr8	42338454	42371808	yes	no	no	0	0	0	0	0	0	0
SLC20A2	GRCh38	chr8	42416475	42541926	yes	no	no	0	0	0	0	0	0	0
THAP1	GRCh38	chr8	42836674	42843325	yes	no	no	0	0	0	0	0	0	0
RNF170	GRCh38	chr8	42849637	42897290	yes	no	no	0	0	0	0	0	0	0
HOOK3	GRCh38	chr8	42896946	43030535	no	yes	no	0	0	0	0	0	0	0
POMK	GRCh38	chr8	43093506	43123434	yes	no	no	0	0	0	0	0	0	0
HGSNAT	GRCh38	chr8	43140464	43202855	yes	no	yes	0	0	1	0	0	0	0
PRKDC	GRCh38	chr8	47773111	47960178	yes	no	no	0	0	0	0	0	0	0
MCM4	GRCh38	chr8	47960185	47978160	yes	no	no	0	0	0	0	0	0	0
SNAI2	GRCh38	chr8	48917598	48921740	yes	no	no	0	0	0	0	0	0	0
RB1CC1	GRCh38	chr8	52622458	52745843	yes	no	no	0	0	0	0	0	0	0
TCEA1	GRCh38	chr8	53966552	54022456	no	yes	no	0	0	0	0	0	0	0
SOX17	GRCh38	chr8	54457935	54460892	yes	no	no	0	0	0	0	0	0	0
RP1	GRCh38	chr8	54509422	54871720	yes	no	no	0	0	0	0	0	0	0
LYN	GRCh38	chr8	55879835	56014169	yes	no	no	0	0	0	0	0	0	0
PLAG1	GRCh38	chr8	56160909	56211324	yes	yes	no	0	0	0	0	0	0	0
CHCHD7	GRCh38	chr8	56211686	56218809	no	yes	no	0	0	0	0	0	0	0
IMPAD1	GRCh38	chr8	56957931	56993867	yes	no	no	0	0	0	0	0	0	0
CYP7A1	GRCh38	chr8	58490178	58500163	yes	no	no	0	0	0	0	0	0	0
CA8	GRCh38	chr8	60185412	60281400	yes	no	no	0	0	0	0	0	0	0
RAB2A	GRCh38	chr8	60516936	60623644	yes	no	no	0	0	0	0	0	0	0
CHD7	GRCh38	chr8	60678740	60868028	yes	no	yes	1	0	0	0	0	0	0
GGH	GRCh38	chr8	63015079	63038806	yes	no	no	0	0	0	0	0	0	0
TTPA	GRCh38	chr8	63048553	63086053	yes	no	yes	0	0	1	0	0	0	0
CYP7B1	GRCh38	chr8	64587763	64798737	yes	no	no	0	0	0	0	0	0	0
CRH	GRCh38	chr8	66176376	66178464	yes	no	no	0	0	0	0	0	0	0
CPA6	GRCh38	chr8	67422038	67746378	yes	no	no	0	0	0	0	0	0	0
PREX2	GRCh38	chr8	67952046	68237032	no	yes	no	0	0	0	0	0	0	0
C8orf34	GRCh38	chr8	68330955	68819023	no	no	yes	0	1	0	0	0	0	0
SULF1	GRCh38	chr8	69466624	69660915	yes	no	no	0	0	0	0	0	0	0
SLCO5A1	GRCh38	chr8	69667046	69834978	yes	no	no	0	0	0	0	0	0	0
NCOA2	GRCh38	chr8	70109782	70403808	no	yes	no	0	0	0	0	0	0	0
EYA1	GRCh38	chr8	71197433	71592025	yes	no	yes	1	0	0	0	0	0	0
TRPA1	GRCh38	chr8	72019917	72075584	yes	no	no	0	0	0	0	0	0	0
TMEM70	GRCh38	chr8	73972437	73982783	yes	no	no	0	0	0	0	0	0	0
LY96	GRCh38	chr8	73991392	74029079	yes	no	no	0	0	0	0	0	0	0
GDAP1	GRCh38	chr8	74321130	74488872	yes	no	yes	1	0	0	0	0	0	0
PEX2	GRCh38	chr8	76980258	77001044	yes	no	yes	1	0	1	0	0	0	0
HEY1	GRCh38	chr8	79762371	79767857	yes	yes	no	0	0	0	0	0	0	0
IMPA1	GRCh38	chr8	81656914	81686331	yes	no	no	0	0	0	0	0	0	0
E2F5	GRCh38	chr8	85177154	85217158	yes	no	no	0	0	0	0	0	0	0
CA1	GRCh38	chr8	85327608	85379014	yes	no	no	0	0	0	0	0	0	0
CA2	GRCh38	chr8	85463968	85481493	yes	no	no	0	0	0	0	0	0	0
WWP1	GRCh38	chr8	86342547	86478420	yes	no	no	0	0	0	0	0	0	0
CNGB3	GRCh38	chr8	86553977	86743675	yes	no	yes	0	0	1	0	0	0	0
CNBD1	GRCh38	chr8	86866415	87615219	no	yes	no	0	0	0	0	0	0	0
NBN	GRCh38	chr8	89933331	90003228	yes	yes	yes	1	0	1	0	0	1	0
RUNX1T1	GRCh38	chr8	91954967	92103286	no	yes	no	0	0	0	0	0	0	0
TMEM67	GRCh38	chr8	93754844	93819234	yes	no	no	0	0	0	0	0	0	0
PDP1	GRCh38	chr8	93857807	93926068	yes	no	no	0	0	0	0	0	0	0
CDH17	GRCh38	chr8	94127162	94217303	no	yes	no	0	0	0	0	0	0	0
RAD54B	GRCh38	chr8	94371960	94475115	yes	no	no	0	0	0	0	0	0	0
NDUFAF6	GRCh38	chr8	94895767	95116455	yes	no	no	0	0	0	0	0	0	0
C8orf37	GRCh38	chr8	95244913	95269201	yes	no	no	0	0	0	0	0	0	0
GDF6	GRCh38	chr8	96142333	96160806	yes	no	no	0	0	0	0	0	0	0
UQCRB	GRCh38	chr8	96222947	96235546	yes	no	no	0	0	0	0	0	0	0
POP1	GRCh38	chr8	98117293	98159835	yes	no	no	0	0	0	0	0	0	0
VPS13B	GRCh38	chr8	99013266	99877580	yes	no	yes	1	0	1	0	0	0	0
COX6C	GRCh38	chr8	99873200	99893707	no	yes	no	0	0	0	0	0	0	0
PABPC1	GRCh38	chr8	100685816	100722809	no	yes	no	0	0	0	0	0	0	0
GRHL2	GRCh38	chr8	101492439	101669726	yes	no	yes	1	0	0	0	0	0	0
RRM2B	GRCh38	chr8	102204502	102238961	yes	no	no	0	0	0	0	0	0	0
UBR5	GRCh38	chr8	102252273	102412759	no	yes	no	0	0	0	0	0	0	0
KLF10	GRCh38	chr8	102648784	102655725	yes	no	no	0	0	0	0	0	0	0
FZD6	GRCh38	chr8	103298433	103332866	yes	no	no	0	0	0	0	0	0	0
CTHRC1	GRCh38	chr8	103371538	103382989	yes	no	no	0	0	0	0	0	0	0
DPYS	GRCh38	chr8	104330324	104467055	yes	no	no	0	0	0	0	0	0	0
ZFPM2	GRCh38	chr8	104590733	105804539	yes	no	no	0	0	0	0	0	0	0
RSPO2	GRCh38	chr8	107899316	108083642	yes	yes	no	0	0	0	0	0	0	0
EIF3E	GRCh38	chr8	108201216	108435333	no	yes	no	0	0	0	0	0	0	0
TRHR	GRCh38	chr8	109086585	109121565	yes	no	no	0	0	0	0	0	0	0
EBAG9	GRCh38	chr8	109539711	109565996	yes	no	no	0	0	0	0	0	0	0
