gene	ref	chrom	start	end	data_set	avg_cov	bp_cov_by_100X	bp_cov_by_20X
BCAT1	GRCh37	12	24964295	25102393	10X	70.79	7225	178086
KRAS	GRCh37	12	25357723	25403870	10X	68.99	2064	86147
SSPN	GRCh37	12	26274924	26452223	10X	63.73	4494	217079
STK38L	GRCh37	12	27396901	27478892	10X	65.97	2317	121991
PPFIBP1	GRCh37	12	27676364	27848497	10X	67.15	4551	212133
PTHLH	GRCh37	12	28111017	28125638	10X	78.96	6390	54621
DDX11	GRCh37	12	31226779	31257725	10X	50.47	527	69682
FGD4	GRCh37	12	32552463	32798984	10X	62.98	3875	286327
DNM1L	GRCh37	12	32832134	32898486	10X	58.99	829	105565
YARS2	GRCh37	12	32880424	32908836	10X	58.74	226	67648
PKP2	GRCh37	12	32943679	33049774	10X	61.47	1249	146047
ALG10	GRCh37	12	34175216	34182629	10X	63.36	770	47413
ALG10B	GRCh37	12	38710380	38717784	10X	63.49	802	47134
KIF21A	GRCh37	12	39687030	39837192	10X	69.17	5334	190084
LRRK2	GRCh37	12	40590546	40763087	10X	67.34	5005	212416
CNTN1	GRCh37	12	41086244	41466220	10X	68.91	11186	419634
PRICKLE1	GRCh37	12	42852140	42984157	10X	62.27	1504	171977
IRAK4	GRCh37	12	44152747	44183346	10X	69.17	2741	70599
ANO6	GRCh37	12	45609770	45834187	10X	68.37	7294	264348
ARID2	GRCh37	12	46123448	46301823	10X	75.93	16501	218127
VDR	GRCh37	12	48235320	48336831	10X	58.77	1899	141484
COL2A1	GRCh37	12	48366748	48398269	10X	53.29	203	71463
PFKM	GRCh37	12	48498922	48540187	10X	69.28	2731	81190
ADCY6	GRCh37	12	49159975	49182820	10X	56.55	1098	62763
WNT10B	GRCh37	12	49359123	49365546	10X	53.73	139	46420
WNT1	GRCh37	12	49372398	49375459	10X	54.63	150	43058
KMT2D	GRCh37	12	49412758	49453557	10X	54.96	803	80701
DHH	GRCh37	12	49483204	49488602	10X	50.4	364	45295
TUBA1A	GRCh37	12	49578579	49583107	10X	63.98	1577	44528
PRPH	GRCh37	12	49687035	49692465	10X	55.84	591	44745
TROAP	GRCh37	12	49717019	49725514	10X	56.8	604	47637
KCNH3	GRCh37	12	49932940	49952091	10X	52.71	481	58779
PRPF40B	GRCh37	12	49962001	50038449	10X	57.81	1600	116433
AQP2	GRCh37	12	50344524	50352664	10X	52.98	197	48033
AQP5	GRCh37	12	50355653	50359464	10X	52.81	197	43704
SMARCD1	GRCh37	12	50478755	50494495	10X	57.94	948	55714
GPD1	GRCh37	12	50497602	50505102	10X	57.48	229	47474
COX14	GRCh37	12	50505762	50514240	10X	59.29	457	48455
DIP2B	GRCh37	12	50898768	51142450	10X	62.34	4764	283651
ATF1	GRCh37	12	51157493	51214905	10X	63.62	2423	97240
SLC11A2	GRCh37	12	51373184	51422349	10X	70.28	3461	89153
GALNT6	GRCh37	12	51745031	51786651	10X	54.22	574	81619
SCN8A	GRCh37	12	51984050	52206648	10X	60.65	3446	261677
ACVRL1	GRCh37	12	52300692	52317145	10X	50.92	112	56431
NR4A1	GRCh37	12	52416616	52453291	10X	49.22	204	75879
KRT86	GRCh37	12	52643084	52702947	10X	54.76	52	99863
KRT81	GRCh37	12	52679697	52685318	10X	57.62	43	45621
KRT85	GRCh37	12	52753790	52761265	10X	53.04	0	47475
KRT6B	GRCh37	12	52840435	52845910	10X	63.01	761	45475
KRT6C	GRCh37	12	52862300	52867569	10X	69.15	2221	45269
KRT6A	GRCh37	12	52880958	52887041	10X	70.17	2350	46083
KRT5	GRCh37	12	52908359	52914471	10X	65.48	1150	46112
KRT71	GRCh37	12	52937693	52946931	10X	62.13	844	49238
KRT74	GRCh37	12	52959566	52967609	10X	60.68	602	48043
KRT2	GRCh37	12	53038342	53045948	10X	58.3	98	47606
KRT1	GRCh37	12	53068520	53074191	10X	57.95	684	45616
KRT3	GRCh37	12	53183469	53189901	10X	50.66	45	46432
KRT8	GRCh37	12	53290977	53343738	10X	50.97	520	92439
KRT18	GRCh37	12	53342655	53346685	10X	49.04	180	43714
TENC1	GRCh37	12	53440753	53458156	10X	47.07	37	56632
AAAS	GRCh37	12	53701240	53718648	10X	61.6	1608	57408
SP7	GRCh37	12	53720362	53739099	10X	61.86	2434	58737
AMHR2	GRCh37	12	53817639	53825318	10X	56.83	526	47621
HOXC13	GRCh37	12	54332535	54340328	10X	59.93	173	47793
HOXC11	GRCh37	12	54366910	54371427	10X	55.89	494	44345
MIR196A2	GRCh37	12	54385522	54385631	10X	54.86	515	39937
SMUG1	GRCh37	12	54558529	54582778	10X	55.78	1076	64179
PPP1R1A	GRCh37	12	54969171	54982443	10X	56.97	522	53272
ITGA7	GRCh37	12	56078352	56109827	10X	53.94	207	71271
RDH5	GRCh37	12	56114151	56118489	10X	53.23	171	43990
PMEL	GRCh37	12	56347889	56367101	10X	58.66	1365	59212
SUOX	GRCh37	12	56390964	56400425	10X	59.57	958	49405
RPS26	GRCh37	12	56435637	56438116	10X	58.61	945	42479
ERBB3	GRCh37	12	56473641	56497289	10X	53.67	814	62986
MIP	GRCh37	12	56843286	56862950	10X	65.91	1873	59664
NACA	GRCh37	12	57106212	57125412	10X	58.96	1006	59165
TAC3	GRCh37	12	57403784	57422667	10X	60.94	659	58578
NAB2	GRCh37	12	57482677	57489259	10X	58.07	899	46523
STAT6	GRCh37	12	57489191	57525922	10X	55.51	1034	76656
LRP1	GRCh37	12	57522276	57607134	10X	69.78	2005	123000
GLI1	GRCh37	12	57853918	57866045	10X	57.43	138	52120
ARHGAP9	GRCh37	12	57866038	57882597	10X	56.03	572	55833
DDIT3	GRCh37	12	57910371	57914300	10X	59.19	844	43886
KIF5A	GRCh37	12	57943781	57980415	10X	63.81	2111	76634
SLC26A10	GRCh37	12	58013310	58019934	10X	62.94	1162	46617
B4GALNT1	GRCh37	12	58017193	58027138	10X	65.05	1706	49938
CDK4	GRCh37	12	58141510	58149796	10X	57.88	899	48277
CYP27B1	GRCh37	12	58156117	58162769	10X	57.26	473	46632
TSFM	GRCh37	12	58176372	58201854	10X	54.54	54	65471
LRIG3	GRCh37	12	59265931	59314303	10X	65.74	904	88372
USP15	GRCh37	12	62654119	62811211	10X	71.36	8561	197073
AVPR1A	GRCh37	12	63539014	63544722	10X	70.13	1982	45470
DPY19L2	GRCh37	12	63952693	64062719	10X	66.77	2287	149650
TMEM5	GRCh37	12	64173583	64203338	10X	65.66	1377	69755
TBK1	GRCh37	12	64845660	64895888	10X	63.32	904	90225
GNS	GRCh37	12	65107225	65153227	10X	61.67	811	85996
WIF1	GRCh37	12	65444406	65515346	10X	65.19	2573	110940
LEMD3	GRCh37	12	65563351	65642107	10X	58.46	409	118658
MSRB3	GRCh37	12	65672423	65882024	10X	63.55	3586	249478
HMGA2	GRCh37	12	66217911	66360075	10X	69.2	7412	182156
IRAK3	GRCh37	12	66582659	66648402	10X	66.06	1983	105743
GRIP1	GRCh37	12	66741211	67197966	10X	67.72	13101	495999
IFNG	GRCh37	12	68548548	68553527	10X	63.93	652	44979
MDM2	GRCh37	12	69201956	69239214	10X	58.44	524	77204
LYZ	GRCh37	12	69742121	69748014	10X	61.07	685	45886
KCNMB4	GRCh37	12	70760056	70828072	10X	60.1	1090	107997
PTPRB	GRCh37	12	70910630	71031220	10X	67.21	3482	160590
LGR5	GRCh37	12	71833550	71980090	10X	77.4	16812	186472
TPH2	GRCh37	12	72332626	72580398	10X	66.73	4831	286283
BBS10	GRCh37	12	76738254	76742222	10X	67.51	1210	43968
ZDHHC17	GRCh37	12	77157368	77247476	10X	64.61	1538	130094
OTOGL	GRCh37	12	80603233	80772870	10X	64.97	3228	209244
PTPRQ	GRCh37	12	80799774	81072802	10X	73.11	22449	312763
MYF6	GRCh37	12	81101277	81103253	10X	85.61	6551	41976
MYF5	GRCh37	12	81110691	81113452	10X	83.39	5104	42761
ALX1	GRCh37	12	85673885	85695562	10X	64.41	670	61677
MGAT4C	GRCh37	12	86372516	87232681	10X	68.97	30147	898756
CEP290	GRCh37	12	88442793	88535993	10X	64.07	2093	133200
TMTC3	GRCh37	12	88536073	88593664	10X	63.28	1085	97591
KITLG	GRCh37	12	88886570	88974628	10X	64.48	2812	128058
EPYC	GRCh37	12	91357456	91398803	10X	68.49	3378	81347
KERA	GRCh37	12	91444268	91451760	10X	77.34	3961	47492
LUM	GRCh37	12	91496406	91505608	10X	77.97	3856	49202
DCN	GRCh37	12	91539025	91576900	10X	71.99	2494	77875
BTG1	GRCh37	12	92536286	92539673	10X	67.74	1012	43387
CRADD	GRCh37	12	94071151	94288616	10X	65.23	6292	257462
NDUFA12	GRCh37	12	95290831	95397546	10X	57.38	514	146476
USP44	GRCh37	12	95910336	95945266	10X	60.45	371	74930
HAL	GRCh37	12	96366440	96390143	10X	66.39	847	63703
ELK3	GRCh37	12	96588160	96663613	10X	59.65	1139	115056
RMST	GRCh37	12	97825431	97958813	10X	70.78	5186	173382
TMPO	GRCh37	12	98909290	98944157	10X	63.26	1872	74867
SLC25A3	GRCh37	12	98987369	98995946	10X	63.24	1331	48550
IKBIP	GRCh37	12	99007183	99038891	10X	62.75	2175	71611
ANKS1B	GRCh37	12	99120235	100378432	10X	68.55	43383	1297070
SLC17A8	GRCh37	12	100750857	100815837	10X	67.21	4933	104980
NR1H4	GRCh37	12	100867486	100958191	10X	64.98	2673	130684
MYBPC1	GRCh37	12	101962131	102079796	10X	71.85	8795	157432
SYCP3	GRCh37	12	102122426	102133250	10X	68.83	1479	50824
GNPTAB	GRCh37	12	102139275	102224716	10X	66.46	2751	125441
IGF1	GRCh37	12	102789645	102874423	10X	66.25	2917	124775
PAH	GRCh37	12	103230663	103352188	10X	65.98	4709	161522
ASCL1	GRCh37	12	103351464	103354294	10X	67.17	1834	42827
CHST11	GRCh37	12	104849073	105155792	10X	59.76	4419	346633
KIAA1033	GRCh37	12	105501102	105562912	10X	69.92	3182	101810
NUAK1	GRCh37	12	106457118	106533811	10X	53.28	393	116543
POLR3B	GRCh37	12	106751436	106903976	10X	55.82	966	192403
SART3	GRCh37	12	108916357	108955176	10X	71.8	1361	78757
ISCU	GRCh37	12	108956358	108963160	10X	83.29	1361	46707
SSH1	GRCh37	12	109176466	109251366	10X	54.08	1464	114330
DAO	GRCh37	12	109252708	109294819	10X	56.03	2179	81541
UNG	GRCh37	12	109535379	109548797	10X	57.37	596	53342
ACACB	GRCh37	12	109554400	109706031	10X	58.04	2350	191501
UBE3B	GRCh37	12	109915207	109974507	10X	51.41	202	99269
MMAB	GRCh37	12	109991542	110011679	10X	45.18	0	59825
MVK	GRCh37	12	110011060	110035067	10X	43.32	0	63442
TRPV4	GRCh37	12	110220890	110271212	10X	89.58	2807	89674
ATP2A2	GRCh37	12	110718561	110788898	10X	58.47	1270	110290
ARPC3	GRCh37	12	110872630	110888227	10X	60.37	730	55577
TCTN1	GRCh37	12	111051832	111087235	10X	62.61	1700	75364
MYL2	GRCh37	12	111348623	111358526	10X	51.27	1038	49610
SH2B3	GRCh37	12	111843752	111889427	10X	46.44	38	85483
ATXN2	GRCh37	12	111890018	112037480	10X	58.18	1370	186699
ACAD10	GRCh37	12	112123857	112194903	10X	58.38	2036	111030
ALDH2	GRCh37	12	112204691	112247782	10X	55.69	1544	83054
PTPN11	GRCh37	12	112856155	112947717	10X	55.44	1098	131541
OAS1	GRCh37	12	113344582	113369990	10X	61.19	830	65368
OAS2	GRCh37	12	113416200	113449528	10X	68	2673	73328
TBX5	GRCh37	12	114791736	114846247	10X	61.02	1380	94505
TBX3	GRCh37	12	115108059	115121969	10X	48.56	1003	53732
MED13L	GRCh37	12	116395711	116715143	10X	62.94	4518	359064
NOS1	GRCh37	12	117645947	117889975	10X	61.99	8983	283604
HSPB8	GRCh37	12	119616447	119658936	10X	62.1	1301	82489
COQ5	GRCh37	12	120941077	120972237	10X	69.95	3562	71160
ACADS	GRCh37	12	121163538	121177811	10X	50.17	196	54246
HNF1A	GRCh37	12	121416346	121440315	10X	75.23	2351	63770
P2RX7	GRCh37	12	121570622	121623876	10X	60.14	1825	93172
KDM2B	GRCh37	12	121866900	122018920	10X	60.02	3111	190692
ORAI1	GRCh37	12	122064455	122080583	10X	52.92	267	55912
SETD1B	GRCh37	12	122242086	122270562	10X	47.13	221	67722
HPD	GRCh37	12	122277433	122301502	10X	54.5	383	64069
BCL7A	GRCh37	12	122457328	122499948	10X	42.15	18	81019
B3GNT4	GRCh37	12	122688090	122693499	10X	45.13	0	45140
DIABLO	GRCh37	12	122692210	122712081	10X	46.79	149	59589
CLIP1	GRCh37	12	122755979	122907179	10X	59.21	2256	190404
ZCCHC8	GRCh37	12	122957417	122985518	10X	55.13	436	68052
C12orf65	GRCh37	12	123717463	123742506	10X	59.08	465	64152
EIF2B1	GRCh37	12	124104953	124118313	10X	52.3	279	53276
TCTN2	GRCh37	12	124155660	124192948	10X	57.59	1279	77288
ATP6V0A2	GRCh37	12	124196865	124246302	10X	55.56	591	89437
NCOR2	GRCh37	12	124808961	125052135	10X	76.39	9034	279266
SCARB1	GRCh37	12	125261402	125367214	10X	51.82	901	145725
DHX37	GRCh37	12	125431371	125473668	10X	48.44	196	81561
PUS1	GRCh37	12	132413745	132428406	10X	77.27	1053	53986
POLE	GRCh37	12	133200348	133263951	10X	48.87	959	101967
PGAM5	GRCh37	12	133287405	133299228	10X	49.99	868	50860
GOLGA3	GRCh37	12	133345495	133405444	10X	46.67	255	97977
MPHOSPH8	GRCh37	13	20207788	20247599	10X	64.55	704	79811
ZMYM2	GRCh37	13	20532810	20665968	10X	67.36	5024	172842
GJA3	GRCh37	13	20712394	20735188	10X	62.74	2287	62694
GJB2	GRCh37	13	20761609	20767037	10X	65.41	1558	45420
GJB6	GRCh37	13	20796110	20806534	10X	57.5	523	50399
IFT88	GRCh37	13	21140585	21265503	10X	65.92	4782	164388
LATS2	GRCh37	13	21547171	21635686	10X	52.98	743	128256
FGF9	GRCh37	13	22245522	22278637	10X	52.16	520	73051
SGCG	GRCh37	13	23755091	23899304	10X	67.92	5413	184186
SACS	GRCh37	13	23902965	24007841	10X	62.26	1691	144846
SPATA13	GRCh37	13	24553944	24881212	10X	56.84	2254	366607
CENPJ	GRCh37	13	25457171	25497018	10X	58.98	198	79753
ATP8A2	GRCh37	13	25946209	26599989	10X	59.9	8410	693452
RNF6	GRCh37	13	26706253	26796791	10X	58.34	875	130538
WASF3	GRCh37	13	27131840	27263085	10X	62.81	2470	171245
GPR12	GRCh37	13	27329341	27334922	10X	66.98	1758	45121
RPL21	GRCh37	13	27825446	27830828	10X	59.24	235	45369
POLR1D	GRCh37	13	28194903	28241548	10X	71.18	3940	86645
PDX1	GRCh37	13	28494157	28500368	10X	58.49	1479	45963
CDX2	GRCh37	13	28536274	28545276	10X	53.01	939	48902
FLT3	GRCh37	13	28577411	28674729	10X	63.81	3680	136937
FLT1	GRCh37	13	28874489	29069265	10X	63.75	4276	234670
POMP	GRCh37	13	29233241	29253062	10X	67.52	949	59821
ALOX5AP	GRCh37	13	31309645	31338556	10X	53.98	194	68911
B3GALTL	GRCh37	13	31774073	31906413	10X	64.26	3025	172027
RXFP2	GRCh37	13	32313674	32377009	10X	75.28	8197	103335
FRY	GRCh37	13	32605437	32870794	10X	69.68	9485	305353
BRCA2	GRCh37	13	32889611	32973805	10X	67.14	4258	124194
KL	GRCh37	13	33590207	33640282	10X	66.82	1978	89469
NBEA	GRCh37	13	35516424	36247159	10X	67.26	17382	770670
SPG20	GRCh37	13	36875775	36944317	10X	63.28	1315	108507
RFXAP	GRCh37	13	37393361	37403241	10X	62.18	230	49880
SMAD9	GRCh37	13	37418968	37494902	10X	59.41	572	115925
ALG5	GRCh37	13	37523912	37574398	10X	58.1	426	90453
POSTN	GRCh37	13	38136720	38172981	10X	69.13	1977	76239
TRPC4	GRCh37	13	38210773	38444562	10X	71.26	9268	273786
FREM2	GRCh37	13	39261266	39460074	10X	68.09	7171	238665
COG6	GRCh37	13	40229764	40365802	10X	66.53	3816	176033
FOXO1	GRCh37	13	41129804	41240734	10X	63.39	2806	150762
SLC25A15	GRCh37	13	41363548	41384247	10X	61.27	539	60697
MIR621	GRCh37	13	41384902	41384997	10X	63.58	528	40093
TPTE2P5	GRCh37	13	41396432	41495890	10X	65.66	3476	139332
TNFSF11	GRCh37	13	43136872	43182149	10X	63.33	1221	85277
COG3	GRCh37	13	46039060	46110765	10X	59.16	1261	111464
CPB2	GRCh37	13	46627321	46679211	10X	69.97	3842	91890
LCP1	GRCh37	13	46700055	46786006	10X	65.74	1943	125951
HTR2A	GRCh37	13	47405685	47471169	10X	71.14	4028	105484
SUCLA2	GRCh37	13	48510622	48612125	10X	64.76	3333	141503
ITM2B	GRCh37	13	48807294	48837063	10X	73.1	6274	69769
RB1	GRCh37	13	48877887	49056122	10X	73.41	15521	217917
LPAR6	GRCh37	13	48963707	49018840	10X	74.47	6600	95098
CYSLTR2	GRCh37	13	49280951	49283498	10X	71.16	1511	42547
PHF11	GRCh37	13	50069746	50103123	10X	67.88	2489	73254
RCBTB1	GRCh37	13	50106082	50159719	10X	60.06	1055	93219
MIR16-1	GRCh37	13	50623109	50623197	10X	65.79	803	39952
RNASEH2B	GRCh37	13	51483814	51544592	10X	72.35	4782	100754
ATP7B	GRCh37	13	52506809	52585630	10X	62.84	2487	118821
ALG11	GRCh37	13	52586534	52603800	10X	60.81	1298	57266
DIAPH3	GRCh37	13	60239717	60738121	10X	66.97	11462	538385
PCDH9	GRCh37	13	66876967	67804468	10X	68.14	23929	967374
ATXN8OS	GRCh37	13	70681345	70713561	10X	67.34	1622	72198
TBC1D4	GRCh37	13	75858808	76056250	10X	70.52	11092	237442
CLN5	GRCh37	13	77564795	77576652	10X	65.75	1402	51857
EDNRB	GRCh37	13	78469616	78493903	10X	68.25	1806	64287
SPRY2	GRCh37	13	80910111	80915086	10X	54.17	7	44846
SLITRK1	GRCh37	13	84451344	84456528	10X	74.51	2544	45184
SLITRK6	GRCh37	13	86366925	86373623	10X	48.04	0	46698
SLITRK5	GRCh37	13	88324870	88331871	10X	69.96	1953	47001
MIR17HG	GRCh37	13	92000074	92006833	10X	56.78	77	46328
GPC5	GRCh37	13	92050929	93519490	10X	65.97	30455	1507248
GPC6	GRCh37	13	93879095	95059655	10X	67.85	30416	1220343
SOX21	GRCh37	13	95361886	95364389	10X	60.99	1024	42439
ABCC4	GRCh37	13	95672083	95953687	10X	59.78	1611	321572
UGGT2	GRCh37	13	96453834	96705736	10X	62.44	2806	291412
SLC15A1	GRCh37	13	99336055	99404908	10X	61.17	889	108845
DOCK9	GRCh37	13	99445741	99738879	10X	61.88	4759	332526
UBAC2	GRCh37	13	99853028	100038688	10X	64.46	3246	225586
ZIC2	GRCh37	13	100634026	100639018	10X	56.71	366	44284
PCCA	GRCh37	13	100741269	101182686	10X	66.97	12142	481118
FGF14	GRCh37	13	102372134	103054124	10X	65.41	11700	721512
ERCC5	GRCh37	13	103497194	103528345	10X	68.76	1947	71151
SLC10A2	GRCh37	13	103696350	103719196	10X	62.46	418	62846
LIG4	GRCh37	13	108859787	108870716	10X	63.56	523	50705
IRS2	GRCh37	13	110406184	110438915	10X	54.28	229	71423
COL4A1	GRCh37	13	110801318	110959496	10X	65.95	3566	197624
COL4A2	GRCh37	13	110958159	111165374	10X	54.09	1677	246027
ING1	GRCh37	13	111365083	111373421	10X	57.88	515	48292
ARHGEF7	GRCh37	13	111766906	111958084	10X	56.43	2180	230706
F7	GRCh37	13	113760105	113774995	10X	45.82	1595	53438
F10	GRCh37	13	113777128	113803843	10X	57.59	2898	65366
PROZ	GRCh37	13	113812968	113826694	10X	62.86	1706	53261
GRK1	GRCh37	13	114321470	114440708	10X	16.49	1648	57524
CCNB1IP1	GRCh37	14	20779527	20801471	10X	67.61	1632	61831
APEX1	GRCh37	14	20923350	20925927	10X	61.02	875	42577
PNP	GRCh37	14	20937113	20945253	10X	58.92	191	48140
ANG	GRCh37	14	21152336	21167130	10X	59.75	365	54794
RPGRIP1	GRCh37	14	21756098	21819460	10X	62.5	2475	103028
SUPT16H	GRCh37	14	21819631	21852425	10X	66.15	1372	72794
CHD8	GRCh37	14	21853353	21924285	10X	64.34	1743	110888
TRAC	GRCh37	14	23016447	23021097	10X	68.91	1464	44494
DAD1	GRCh37	14	23033805	23058175	10X	61.98	1978	64370
SLC7A7	GRCh37	14	23242431	23299029	10X	61.8	1886	96578
MMP14	GRCh37	14	23305766	23318236	10X	59.17	1088	52450
CEBPE	GRCh37	14	23586513	23588825	10X	57.21	394	42312
BCL2L2-PABPN1	GRCh37	14	23776044	23794578	10X	62.24	1081	58534
PABPN1	GRCh37	14	23790498	23795394	10X	63.87	1006	44896
MYH6	GRCh37	14	23851199	23877486	10X	51.97	110	66239
MYH7	GRCh37	14	23881947	23904927	10X	58.18	441	62584
NRL	GRCh37	14	24549316	24584223	10X	48.72	351	74680
PCK2	GRCh37	14	24563262	24579807	10X	48.07	20	56399
TSSK4	GRCh37	14	24674903	24677568	10X	50	3	42520
TINF2	GRCh37	14	24708849	24711880	10X	49.06	216	42879
TGM1	GRCh37	14	24718320	24733638	10X	46.16	19	55095
RABGGTA	GRCh37	14	24734744	24740945	10X	47.02	19	46094
NFATC4	GRCh37	14	24834879	24848810	10X	58.42	533	53909
CTSG	GRCh37	14	25042728	25045466	10X	60.82	821	42738
FOXG1	GRCh37	14	29235050	29238870	10X	54.1	275	43794
COCH	GRCh37	14	31343720	31364271	10X	62.7	330	60423
AP4S1	GRCh37	14	31494312	31562818	10X	58	1373	108434
NUBPL	GRCh37	14	31959162	32330430	10X	66.08	10056	411098
ARHGAP5	GRCh37	14	32545320	32628934	10X	63.35	1003	123607
CFL2	GRCh37	14	35179593	35184029	10X	63.21	944	44436
BAZ1A	GRCh37	14	35221937	35344853	10X	68.42	6289	162916
PSMA6	GRCh37	14	35747839	35786699	10X	78.28	10043	78860
NFKBIA	GRCh37	14	35870717	35873955	10X	56.62	260	43224
RALGAPA1	GRCh37	14	36007558	36278510	10X	69.1	12672	310842
PTCSC3	GRCh37	14	36605314	36645674	10X	66.24	1814	79900
NKX2-1	GRCh37	14	36985602	36990354	10X	61.64	764	44751
NKX2-1-AS1	GRCh37	14	36988483	36992221	10X	61.95	1137	43737
PAX9	GRCh37	14	37126773	37148920	10X	59.05	661	61987
MIPOL1	GRCh37	14	37667118	38021566	10X	63.82	6044	392645
FOXA1	GRCh37	14	38059189	38069245	10X	52.73	391	49764
SEC23A	GRCh37	14	39501123	39578850	10X	71.07	5335	117727
GEMIN2	GRCh37	14	39583427	39606177	10X	67.82	3047	62750
LRFN5	GRCh37	14	42076773	42373752	10X	64.78	6241	336677
FSCB	GRCh37	14	44973545	44976482	10X	65.21	441	42937
FANCM	GRCh37	14	45605143	45670093	10X	62.13	603	104934
MGAT2	GRCh37	14	50087489	50090198	10X	63.3	1157	42709
DNAAF2	GRCh37	14	50091892	50101948	10X	64.88	1476	50038
POLE2	GRCh37	14	50110273	50155140	10X	62.11	1529	84849
L2HGDH	GRCh37	14	50704281	50779266	10X	65.8	2419	114969
ATL1	GRCh37	14	50999227	51099786	10X	63.43	2742	140273
NIN	GRCh37	14	51186481	51297839	10X	66.93	3804	151285
PYGL	GRCh37	14	51324609	51411454	10X	62.42	1607	126726
PTGDR	GRCh37	14	52734431	52743442	10X	69.03	1875	49011
PTGER2	GRCh37	14	52781023	52795324	10X	79.56	6049	54301
DDHD1	GRCh37	14	53510686	53620000	10X	61.21	926	149260
BMP4	GRCh37	14	54416454	54425479	10X	67.85	1898	49025
GCH1	GRCh37	14	55308726	55369570	10X	59.23	1081	100844
KTN1	GRCh37	14	56025790	56168244	10X	66.04	3896	182174
OTX2	GRCh37	14	57267425	57277197	10X	58.71	586	49772
ARID4A	GRCh37	14	58765103	58840605	10X	57.02	725	115393
KIAA0586	GRCh37	14	58894103	59015216	10X	68.78	5518	161113
SIX6	GRCh37	14	60975669	60979568	10X	76.27	4480	43899
SIX1	GRCh37	14	61110133	61124977	10X	72.66	3944	54844
SIX4	GRCh37	14	61176246	61191066	10X	77.52	5140	54820
PRKCH	GRCh37	14	61654277	62017694	10X	60.24	5701	403346
HIF1A	GRCh37	14	62162231	62214976	10X	73.79	5609	92745
SYNE2	GRCh37	14	64319683	64693165	10X	68.55	15102	413457
ESR2	GRCh37	14	64550950	64804830	10X	68.09	9284	293851
MTHFD1	GRCh37	14	64854749	64926722	10X	65.74	3414	111939
SPTB	GRCh37	14	65213002	65346601	10X	61.21	3420	173298
MAX	GRCh37	14	65472892	65569413	10X	65.52	4183	136514
FUT8	GRCh37	14	65877310	66210839	10X	67.55	8666	373382
GPHN	GRCh37	14	66974125	67648520	10X	68.51	21711	713932
RDH12	GRCh37	14	68168603	68201169	10X	61.44	528	72566
ZFYVE26	GRCh37	14	68194091	68283307	10X	58.47	514	129211
RAD51B	GRCh37	14	68286496	69196935	10X	64.1	20110	949268
ZFP36L1	GRCh37	14	69254377	69263190	10X	56.46	392	48787
ACTN1	GRCh37	14	69340860	69446157	10X	59.75	1284	145044
SLC10A1	GRCh37	14	70242134	70264006	10X	66.12	1877	61872
SMOC1	GRCh37	14	70320848	70499083	10X	69.37	6391	218233
SIPA1L1	GRCh37	14	71787166	72207946	10X	67.11	13205	460732
PSEN1	GRCh37	14	73603126	73690399	10X	60.71	1253	127035
DNAL1	GRCh37	14	74111578	74170435	10X	64.96	2728	98857
COQ6	GRCh37	14	74416629	74430373	10X	59.27	504	53744
ALDH6A1	GRCh37	14	74523553	74551196	10X	51.37	20	67616
VSX2	GRCh37	14	74706175	74729441	10X	51.22	71	63256
ABCD4	GRCh37	14	74752126	74769759	10X	52.12	92	57618
NPC2	GRCh37	14	74942895	74960880	10X	57.05	355	57920
MIR4709	GRCh37	14	74946836	74946907	10X	60.7	286	40038
LTBP2	GRCh37	14	74964873	75079306	10X	55.39	957	153901
AREL1	GRCh37	14	75120140	75179818	10X	68.87	3389	99678
RPS6KL1	GRCh37	14	75370657	75390099	10X	55.83	351	59439
EIF2B2	GRCh37	14	75469614	75476292	10X	62.05	589	46670
MLH3	GRCh37	14	75480467	75518235	10X	62.22	670	77768
FLVCR2	GRCh37	14	76044960	76129557	10X	54.26	523	124306
IFT43	GRCh37	14	76368479	76550928	10X	67.99	7689	222405
TGFB3	GRCh37	14	76424442	76449334	10X	66.9	1627	64892
ESRRB	GRCh37	14	76776957	76968178	10X	53.36	1415	230285
POMT2	GRCh37	14	77741299	77787227	10X	65.7	1060	85920
GSTZ1	GRCh37	14	77787227	77797940	10X	60.28	850	50713
VIPAS39	GRCh37	14	77893018	77924295	10X	61.22	942	71277
SPTLC2	GRCh37	14	77972340	78083116	10X	60.78	1018	150613
NRXN3	GRCh37	14	78708734	80330762	10X	69.03	41092	1659741
TSHR	GRCh37	14	81421333	81612646	10X	69.05	8722	231263
GALC	GRCh37	14	88304164	88460009	10X	73.12	10935	195845
SPATA7	GRCh37	14	88851268	88936694	10X	63.42	1580	125268
ZC3H14	GRCh37	14	89029253	89079853	10X	73.5	6705	90600
TTC8	GRCh37	14	89290497	89344335	10X	70.42	3076	93838
TDP1	GRCh37	14	90421283	90511106	10X	62.51	1308	129795
CALM1	GRCh37	14	90862846	90874605	10X	50.05	27	51735
CCDC88C	GRCh37	14	91737667	91884188	10X	51.6	1437	186297
FBLN5	GRCh37	14	92335756	92414331	10X	56.01	154	118474
TRIP11	GRCh37	14	92432335	92507240	10X	56.73	825	114810
ATXN3	GRCh37	14	92524896	92572965	10X	53.58	68	88052
NDUFB1	GRCh37	14	92582466	92588261	10X	58.94	637	45784
GOLGA5	GRCh37	14	93260576	93306308	10X	59.35	335	85620
CHGA	GRCh37	14	93389425	93401638	10X	43.59	0	51903
